sample_N,scenario,structure,estimator,outer_opt,dataset_id,parameter,param_class,true_value,estimate,rel_err,rel_err_pct,sq_rel,abs_rel
80,1,ode,focei,lbfgsb3c,14,ResErr,structural_other,0.1,0.10655601107545654,0.0655601107545653,6.556011075456531,0.004298128122150869,0.0655601107545653
80,1,ode,focei,lbfgsb3c,15,TVCL,structural_intercept,0.6,0.6004779377339804,7.965628899673598e-4,0.07965628899673598,6.345124376731522e-7,7.965628899673598e-4
80,1,ode,focei,lbfgsb3c,15,TVVc,structural_intercept,20,20.01834161247889,9.170806239444218e-4,0.09170806239444218,8.410368708142899e-7,9.170806239444218e-4
80,1,ode,focei,lbfgsb3c,15,TVQ,structural_other,1.8,1.8239023016975755,0.013279056498653031,1.327905649865303,1.763333414944193e-4,0.013279056498653031
80,1,ode,focei,lbfgsb3c,15,TVVp,structural_other,80,81.09149748236369,0.013643718529546156,1.3643718529546156,1.8615105531348113e-4,0.013643718529546156
80,1,ode,focei,lbfgsb3c,15,TVKA,structural_other,0.7,0.7,0,0,0,0
80,1,ode,focei,lbfgsb3c,15,CLBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,15,CLcrCL,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,15,VcBW,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,15,VcSEX,covariate_beta,0,NA,NA,NA,NA,NA
80,1,ode,focei,lbfgsb3c,15,var_CL,structural_other,0.1,0.10021389570375679,0.002138957037567807,0.2138957037567807,4.575137208560848e-6,0.002138957037567807
