sample_N,scenario,structure,parameter,param_class,true_value,n_used,MedRE_pct,MeanRE_pct,MARE_pct,RMRSE_pct,P90AbsRE_pct
300,2,ode,VcSEX,covariate_beta,0.4054651081081644,100,-6.654777688408705,-7.538218797769083,8.454762320474433,13.259220427504804,21.464294958334055
300,2,ode,TVCL,structural_intercept,0.6,100,-0.04015619495636077,0.38391858430000836,1.462400709291147,3.3369006993280643,3.6630385277785975
300,2,ode,TVVc,structural_intercept,20,100,2.4604054661355956,2.77707425004116,2.471995352638201,4.212635018493657,7.254032063043249
300,2,ode,ResErr,structural_other,0.1,100,8.0509680015,8.335421309889995,8.0509680015,8.806012040143218,12.000686709699998
300,2,ode,TVKA,structural_other,0.7,100,0,0,0,0,0
300,2,ode,TVQ,structural_other,1.8,100,2.3498981295100676,2.3320171422021474,2.3498981295100676,2.5288729350472017,3.5918675419785577
300,2,ode,TVVp,structural_other,80,100,0.5811013573270786,0.5851688962375761,0.5929760154950081,0.8829041420931546,1.4111411215123282
300,2,ode,cov_VcCL,structural_other,0.02,100,0.23227209749999284,0.6790563765800026,13.940663433500038,21.984819613271817,39.02247779600003
300,2,ode,var_CL,structural_other,0.1,100,0.5568880645000496,0.26773726762299455,5.385364965599979,7.669333914666238,11.951558677790025
300,2,ode,var_Vc,structural_other,0.1,100,-26.46508949495003,-25.031653901367,26.46508949495003,26.706029635229328,34.59647390892
300,3,linCmt,VcBW,covariate_beta,1,99,-16.511541112899998,-43.13663873136636,17.280789500100003,61.077147202051094,98.99301025460102
300,3,linCmt,TVCL,structural_intercept,0.6,100,0.3545373160738404,0.2808572257653149,1.502898105656773,3.3063989313593423,3.37932081074836
300,3,linCmt,TVVc,structural_intercept,20,100,3.066961791715146,2.9422604579917246,3.144896851387831,4.083777064594119,6.883513692745108
300,3,linCmt,ResErr,structural_other,0.1,100,9.756432870499994,10.115464381809995,9.756432870499994,10.418145649465302,13.145931346499989
300,3,linCmt,TVKA,structural_other,0.7,100,0,0,0,0,0
